cycle_idx,q_NS_ema,q_EW_ema,ns_delay_prev,ew_delay_prev,prev_split,prev_cycle,s_star,C_star
153,476.4609693988102,492.0058256869782,311,330,0.650064928117585,74.30830503843723,0.49817794194829423,108.49876388902332
154,525.2226785791671,536.4040779808847,639,640,0.49817794194829423,108.49876388902332,0.6177046636081267,66.37246404741194
155,487.3558750054169,501.7828545866193,399,421,0.6177046636081267,66.37246404741194,0.662188261831961,66.18299736729064
156,459.0491125037918,469.7479982106335,393,395,0.662188261831961,66.18299736729064,0.5888021694184875,73.29991757687601
157,472.23437875265427,480.32359874744344,503,505,0.5888021694184875,73.29991757687601,0.6675135680251585,82.57693568052196
158,489.8640651268579,509.0265191232104,531,576,0.6675135680251585,82.57693568052196,0.500540611316496,91.43226300267634
159,542.4048455888005,554.9185633862472,665,662,0.500540611316496,91.43226300267634,0.6092082703244609,109.12872896748995
160,580.3833919121603,590.642994370373,669,674,0.6092082703244609,109.12872896748995,0.626228983808919,84.7984054457889
161,577.2683743385121,601.550096059261,570,627,0.626228983808919,84.7984054457889,0.6312513054802322,86.81018939831088
162,557.9878620369584,589.6850672414827,513,562,0.6312513054802322,86.81018939831088,0.6434588942185403,77.89581322918248
163,515.3915034258708,552.8795470690378,416,467,0.6434588942185403,77.89581322918248,0.5761466936947579,77.73612474035576
164,508.3740523981096,536.7156829483265,492,499,0.5761466936947579,77.73612474035576,0.5951310770380092,65.7184439400677
165,498.0618366786767,526.3009780638286,474,502,0.5951310770380092,65.7184439400677,0.5446150891168303,60.644199441428555
166,461.1432856750737,478.21068464468,375,366,0.5446150891168303,60.644199441428555,0.5959379884530253,99.78213640677448
167,481.80029997255156,496.747479251276,530,540,0.5959379884530253,99.78213640677448,0.5936180551213553,74.7509576576332
168,437.46020998078603,456.92323547589314,334,364,0.5936180551213553,74.7509576576332,0.5833732167223258,61.72201177741281
169,397.4221469865502,414.94626483312516,304,317,0.5833732167223258,61.72201177741281,0.6802099062672154,89.87394887088706
170,402.99550289058516,442.86238538318764,416,508,0.6802099062672154,89.87394887088706,0.652558253738546,60.88231167133459
171,377.7968520234096,410.5036697682313,319,335,0.652558253738546,60.88231167133459,0.6666188422348811,60.95686214353474
172,377.8577964163867,406.7525688377619,378,398,0.6666188422348811,60.95686214353474,0.5278866994513391,85.16750153674155
173,429.2004574914707,450.3267981864333,549,552,0.5278866994513391,85.16750153674155,0.4201509478196833,110.13071542741598
174,472.04032024402943,487.7287587305033,572,575,0.4201509478196833,110.13071542741598,0.5820426291492672,77.43173314517023
175,439.32822417082053,450.0101311113523,363,362,0.5820426291492672,77.43173314517023,0.5417376352765402,82.99033630270638
176,426.02975691957437,456.6070917779466,395,472,0.5417376352765402,82.99033630270638,0.46977785668494176,83.76487115439687
177,432.92082984370205,462.1249642445626,449,475,0.46977785668494176,83.76487115439687,0.5595547829317348,80.7267381147711
178,440.14458089059144,459.6874749711938,457,454,0.5595547829317348,80.7267381147711,0.5539127080133828,67.67486379899009
179,424.201206623414,443.58123247983565,387,406,0.5539127080133828,67.67486379899009,0.5102975051693228,105.7507708559825
180,486.84084463638976,507.3068627358849,633,656,0.5102975051693228,105.7507708559825,0.5696641072117207,104.37650487141069
181,489.5885912454728,509.0148039151194,496,513,0.5696641072117207,104.37650487141069,0.6737913371241642,81.45440692422628
182,420.1120138718309,438.21036274058355,258,273,0.6737913371241642,81.45440692422628,0.5959332594210751,81.9863225340405
183,382.2784097102816,393.7472539184085,294,290,0.5959332594210751,81.9863225340405,0.6826671100084062,62.34419729455041
184,351.5948867971971,322.42307774288594,280,156,0.6826671100084062,62.34419729455041,0.6871864769577446,118.884573234053
185,439.616420758038,383.19615442002015,645,525,0.6871864769577446,118.884573234053,0.602836734802433,106.8133445211064
186,425.93149453062654,443.1373080940141,394,583,0.602836734802433,106.8133445211064,0.6858652782136456,114.00242977970898
187,430.4520461714385,392.99611566580984,441,276,0.6858652782136456,114.00242977970898,0.6078009802852019,66.07159959502725
188,336.7164323200069,310.49728096606685,118,118,0.6078009802852019,66.07159959502725,0.6872147793618111,81.65526920900516
189,339.8015026240048,233.2480966762468,347,53,0.6872147793618111,81.65526920900516,0.6862762731883914,60.69895246146321
190,290.96105183680334,204.07366767337277,177,136,0.6862762731883914,60.69895246146321,0.6862762731883914,116.07629937082923
191,359.6727362857623,227.4515673713609,520,282,0.6862762731883914,116.07629937082923,0.5999961449498205,88.9183738055619
192,347.7709154000336,254.61609715995263,320,318,0.5999961449498205,88.9183738055619,0.6843934189596954,63.96455968222858
193,325.3396407800235,260.7312680119668,273,275,0.6843934189596954,63.96455968222858,0.6216289361508157,70.94460468722147
194,287.13774854601644,242.81188760837676,198,201,0.6216289361508157,70.94460468722147,0.6847897635904323,61.07463741591518
195,271.7964239822115,232.36832132586372,236,208,0.6847897635904323,61.07463741591518,0.6055119030662457,61.00800050195435
1,0.0,0.0,0.0,0.0,0.5,90,0.60176407812919,87.60936038192563
2,26.4,25.8,88,86,0.60176407812919,87.60936038192563,0.6752735121276454,65.06952047150202
3,46.67999999999999,29.46,94,38,0.6752735121276454,65.06952047150202,0.6479671836592785,90.26213916242007
4,75.87599999999999,64.422,144,146,0.6479671836592785,90.26213916242007,0.661731887290766,79.79883803384776
5,104.11319999999999,96.99539999999999,170,173,0.661731887290766,79.79883803384776,0.6210862381339826,80.21833227346941
6,115.47924,110.79677999999998,142,143,0.6210862381339826,80.21833227346941,0.3599300598072604,61.837290111504444
7,117.43546799999999,116.55774599999998,122,130,0.3599300598072604,61.837290111504444,0.531013910814664,104.18977534659457
8,180.60482759999996,179.09042219999998,328,325,0.531013910814664,104.18977534659457,0.531013910814664,78.80304668432255
9,181.62337931999997,180.56329553999998,184,184,0.531013910814664,78.80304668432255,0.48556501835836774,118.11431689081003
10,222.53636552399996,229.89430687799998,318,345,0.48556501835836774,118.11431689081003,0.6798217837291788,78.35192140240335
11,198.07545586679998,186.12601481459996,141,84,0.6798217837291788,78.35192140240335,0.4369961627878457,66.42601729456605
12,166.55281910675998,155.18821037021996,93,83,0.4369961627878457,66.42601729456605,0.5369899614592604,86.29822803545474
13,163.086973374732,155.73174725915396,155,157,0.5369899614592604,86.29822803545474,0.48131723543565785,105.76664743894305
14,177.1608813623124,174.11222308140776,210,217,0.48131723543565785,105.76664743894305,0.5774660257908445,86.23244209455116
15,189.11261695361867,184.87855615698544,217,210,0.5774660257908445,86.23244209455116,0.6040249823506738,86.23244209455116
16,176.17883186753306,174.11498930988978,146,149,0.6040249823506738,86.23244209455116,0.6867882306614688,77.30131069033807
17,163.82518230727314,155.78049251692283,135,113,0.6867882306614688,77.30131069033807,0.5702891918934558,72.6484291130684
18,139.5776276150912,144.44634476184598,83,118,0.5702891918934558,72.6484291130684,0.5796555462965267,100.59224459591245
19,143.90433933056383,146.11244133329217,154,150,0.5796555462965267,100.59224459591245,0.4817205337377392,65.57596775903293
20,134.33303753139467,134.97870893330452,112,109,0.4817205337377392,65.57596775903293,0.6246826190516734,73.30794123623028
21,130.63312627197627,131.08509625331317,122,122,0.6246826190516734,73.30794123623028,0.5547088491276364,73.30794123623028
22,129.5431883903834,129.85956737731922,127,127,0.5547088491276364,73.30794123623028,0.5893144987417219,73.45541774640482
23,138.98023187326837,142.80169716412345,161,173,0.5893144987417219,73.45541774640482,0.628531209848029,118.89816659428558
24,174.98616231128784,181.26118801488641,259,271,0.628531209848029,118.89816659428558,0.5084834850480698,112.06991258834853
25,204.09031361790147,205.18283161042046,272,261,0.5084834850480698,112.06991258834853,0.6005890017044169,89.69501187644151
26,204.963219532531,207.5279821272943,207,213,0.6005890017044169,89.69501187644151,0.5734526575812808,71.97816278363555
27,189.37425367277172,202.869587489106,153,192,0.5734526575812808,71.97816278363555,0.5463088053412459,94.18955889642974
28,233.96197757094018,243.7087112423742,338,339,0.5463088053412459,94.18955889642974,0.44294780012980217,82.42901453019145
29,217.17338429965812,223.99609786966192,178,178,0.44294780012980217,82.42901453019145,0.6038259057455635,98.09588794435209
30,260.92136900976067,273.19726850876333,363,388,0.6038259057455635,98.09588794435209,0.6695002347646672,98.07837394996328
31,243.54495830683246,252.4380879561343,203,204,0.6695002347646672,98.07837394996328,0.5619254576621061,87.09031637375865
32,238.28147081478272,243.60666156929398,226,223,0.5619254576621061,87.09031637375865,0.495508290977367,113.48382648108273
33,318.2970295703479,322.32466309850577,505,506,0.495508290977367,113.48382648108273,0.6101586504573773,92.9735460487209
34,293.9079206992435,300.627264168954,237,250,0.6101586504573773,92.9735460487209,0.6287510395348286,83.0293573815007
35,269.6355444894704,275.5390849182678,213,217,0.6287510395348286,83.0293573815007,0.483068800458953,61.47467095682773
36,231.6448811426293,236.67735944278746,143,146,0.483068800458953,61.47467095682773,0.5574569018205784,91.24209490572198
37,217.0514167998405,221.17415160995122,183,185,0.5574569018205784,91.24209490572198,0.6466321576454068,100.74894730033978
38,241.93599175988834,242.12190612696583,300,291,0.6466321576454068,100.74894730033978,0.6569695481522859,64.3887132264851
39,213.4551942319218,214.48533428887606,147,150,0.6569695481522859,64.3887132264851,0.573242910521706,64.2986227783789
40,190.81863596234527,187.93973400221324,138,126,0.573242910521706,64.2986227783789,0.5234967853707833,85.07495359909001
41,197.17304517364167,192.45781380154926,212,203,0.5234967853707833,85.07495359909001,0.5779514780888619,96.37333786250646
42,248.42113162154914,245.4204696610845,368,369,0.5779514780888619,96.37333786250646,0.45593874948180263,64.1549646533056
43,228.49479213508437,224.89432876275913,182,177,0.45593874948180263,64.1549646533056,0.5088072152405733,92.12913863533882
44,228.04635449455904,226.1260301339314,227,229,0.5088072152405733,92.12913863533882,0.6774163808619856,92.55433705698248
45,259.8324481461913,261.18822109375196,334,343,0.6774163808619856,92.55433705698248,0.6070831398739455,113.8595866891842
46,348.0827137023339,364.33175476562633,554,605,0.6070831398739455,113.8595866891842,0.458786892137068,88.62712631897958
47,335.4578995916337,357.0322283359384,306,340,0.458786892137068,88.62712631897958,0.6355308494232198,103.83284897291327
48,348.52052971414355,367.5225598351568,379,392,0.6355308494232198,103.83284897291327,0.4630776726551237,96.69172491852127
49,307.5643707999005,322.96579188460976,212,219,0.4630776726551237,96.69172491852127,0.6691793445604464,79.95195750279092
50,268.3950595599303,277.07605431922684,177,170,0.6691793445604464,79.95195750279092,0.5962447752043417,63.30731571275827
51,249.97654169195118,260.5532380234588,207,222,0.5962447752043417,63.30731571275827,0.4803777681472249,86.40927698791722
52,253.58357918436582,260.98726661642115,262,262,0.4803777681472249,86.40927698791722,0.6820150973486405,84.80130641105016
53,267.8085054290561,271.1910866314948,301,295,0.6820150973486405,84.80130641105016,0.6028853985784448,64.98783138955109
54,224.96595380033924,236.33376064204634,125,155,0.6028853985784448,64.98783138955109,0.5446474826523018,64.92145593396329
55,211.47616766023745,221.23363244943243,180,186,0.5446474826523018,64.92145593396329,0.5343693545747963,87.9932223039487
56,214.6333173621662,225.0635427146027,222,234,0.5343693545747963,87.9932223039487,0.5786193609793289,87.97849815620582
57,217.4433221535163,228.34447990022187,224,236,0.5786193609793289,87.97849815620582,0.6811210767350535,112.60840524426017
58,343.0103255074614,326.6411359301553,636,556,0.6811210767350535,112.60840524426017,0.5428722315232883,63.04615011370965
59,265.30722785522295,252.94879515110873,84,81,0.5428722315232883,63.04615011370965,0.6874870001158384,99.76832040293633
60,264.91505949865603,261.3641566057761,264,281,0.6874870001158384,99.76832040293633,0.38010899270263293,83.36901543554288
61,254.4405416490592,254.65490962404323,230,239,0.38010899270263293,83.36901543554288,0.3707761240102079,80.03414277803817
62,271.7083791543414,271.55843673683023,312,311,0.3707761240102079,80.03414277803817,0.6391859323334358,110.03834777870274
63,301.495865408039,299.8909057157812,371,366,0.6391859323334358,110.03834777870274,0.6391859323334358,85.45870103575895
64,299.84710578562726,297.52363400104684,296,292,0.6391859323334358,85.45870103575895,0.5687106445079162,79.81800483870536
65,287.5929740499391,287.7665438007328,259,265,0.5687106445079162,79.81800483870536,0.6295085353384061,94.27697261084242
66,318.91508183495733,320.5365806605129,392,397,0.6295085353384061,94.27697261084242,0.5366525188801256,88.5931365465377
67,384.0405572844701,387.87560646235903,536,545,0.5366525188801256,88.5931365465377,0.5893207545850314,71.15191482069132
68,392.42839009912905,395.7129245236513,412,414,0.5893207545850314,71.15191482069132,0.49476963750521463,117.94283150170754
69,532.9998730693903,539.1990471665558,861,874,0.49476963750521463,117.94283150170754,0.6082746389359187,110.05937940525983
70,645.4999111485731,650.139333016589,908,909,0.6082746389359187,110.05937940525983,0.6082746389359187,110.05937940525983
71,666.9499378040011,664.4975331116123,717,698,0.6082746389359187,110.05937940525983,0.6013917264573503,84.4975868911306
72,579.0649564628008,586.0482731781285,374,403,0.6013917264573503,84.4975868911306,0.6822658127970068,113.94558983538512
73,590.7454695239605,582.4337912246899,618,574,0.6822658127970068,113.94558983538512,0.49962873090275256,69.87305383972092
74,526.3218286667724,521.1036538572829,376,378,0.49962873090275256,69.87305383972092,0.6868106009609389,97.32149719066825
75,552.0252800667406,560.672557700098,612,653,0.6868106009609389,97.32149719066825,0.45420153733871343,64.84816817981805
76,496.81769604671837,508.5707903900685,368,387,0.45420153733871343,64.84816817981805,0.6590795155002545,101.40526436561694
77,559.2723872327028,565.9995532730479,705,700,0.6590795155002545,101.40526436561694,0.5337441706699537,61.50669989868233
78,529.790671062892,525.1996872911335,461,430,0.5337441706699537,61.50669989868233,0.5460642730603069,101.04494710670659
79,621.3534697440243,616.9397811037934,835,831,0.5460642730603069,101.04494710670659,0.5776519066552782,91.86926969721735
80,656.6474288208169,668.5578467726554,739,789,0.5776519066552782,91.86926969721735,0.548515348010476,65.76058138364066
81,592.8532001745718,587.6904927408586,444,399,0.548515348010476,65.76058138364066,0.5994526275697369,75.35313944964085
82,588.0972401222002,584.483344918601,577,577,0.5994526275697369,75.35313944964085,0.6310632777293386,78.20710682816562
83,571.5680680855402,572.3383414430207,533,544,0.6310632777293386,78.20710682816562,0.5383575911888905,62.435478256629395
84,534.7976476598781,534.1368390101145,449,445,0.5383575911888905,62.435478256629395,0.6863056210470256,88.42351571685273
85,560.9583533619146,559.8957873070801,622,620,0.6863056210470256,88.42351571685273,0.6682162254238322,109.85696462094748
86,593.6708473533402,597.127051114956,670,684,0.6682162254238322,109.85696462094748,0.5525928197812136,61.65619637852735
87,509.1695931473381,506.18893578046914,312,294,0.5525928197812136,61.65619637852735,0.6486151021581514,76.4003554684009
88,499.81871520313666,497.7322550463284,478,478,0.6486151021581514,76.4003554684009,0.6700392495966796,99.57509623363718
89,553.2731006421957,556.0125785324299,678,692,0.6700392495966796,99.57509623363718,0.5871201693439231,66.41427945146431
90,539.9911704495369,539.8088049727008,509,502,0.5871201693439231,66.41427945146431,0.4905241092729528,73.33098495575844
91,539.9938193146758,542.8661634808906,540,550,0.4905241092729528,73.33098495575844,0.5236207800897554,82.58702394772627
92,563.395673520273,579.2063144366234,618,664,0.5236207800897554,82.58702394772627,0.6432641940454711,118.78790549642987
93,712.076971464191,730.0444201056364,1059,1082,0.6432641940454711,118.78790549642987,0.6665897595121943,77.96730390723484
94,648.7538800249337,677.2310940739454,501,554,0.6665897595121943,77.96730390723484,0.6269653349271199,119.66632601761182
95,713.3277160174534,741.9617658517618,864,893,0.6269653349271199,119.66632601761182,0.6601618750324318,84.07436205237214
96,669.7294012122173,682.8732360962332,568,545,0.6601618750324318,84.07436205237214,0.6669226315777885,93.71601343712578
97,656.310580848552,661.0112652673632,625,610,0.6669226315777885,93.71601343712578,0.5064331496299729,90.73410664295069
98,652.3174065939864,656.8078856871542,643,647,0.5064331496299729,90.73410664295069,0.5781278491955462,84.34879677790455
99,618.6221846157905,625.0655199810079,540,551,0.5781278491955462,84.34879677790455,0.6598805500418008,73.5230483345307
100,565.3355292310533,578.8458639867055,441,471,0.6598805500418008,73.5230483345307,0.6269959402428313,73.46768331503671
101,510.03487046173734,525.7921047906938,381,402,0.6269959402428313,73.46768331503671,0.6501296684015101,80.22309641938482
102,544.2244093232162,554.0544733534856,624,620,0.6501296684015101,80.22309641938482,0.5983817579565776,81.95444820709486
103,568.4570865262513,586.1381313474399,625,661,0.5983817579565776,81.95444820709486,0.6326891222089805,67.09831142376454
104,530.2199605683759,541.6966919432078,441,438,0.6326891222089805,67.09831142376454,0.6092829960941731,65.82874190904455
105,508.55397239786305,521.9876843602455,458,476,0.6092829960941731,65.82874190904455,0.6402220216390995,93.25770839587184
106,579.1877806785042,587.3913790521717,744,740,0.6402220216390995,93.25770839587184,0.6873515265641529,91.36601700822888
107,602.5314464749529,616.3739653365201,657,684,0.6873515265641529,91.36601700822888,0.6873515265641529,91.55660441055656
108,589.772012532467,603.9617757355641,560,575,0.6873515265641529,91.55660441055656,0.6817796601664425,85.3943420666565
109,582.0404087727268,573.3732430148948,564,502,0.6817796601664425,85.3943420666565,0.5635085179424952,71.00437669143811
110,540.0282861409087,536.9612701104263,442,452,0.5635085179424952,71.00437669143811,0.5370836356260944,98.23858582020969
111,642.319800298636,635.9728890772983,881,867,0.5370836356260944,98.23858582020969,0.6790872611594135,84.71601174401789
112,612.2238602090451,581.6810223541088,542,455,0.6790872611594135,84.71601174401789,0.5500811656864881,80.30556244587564
113,592.9567021463316,573.6767156478761,548,555,0.5500811656864881,80.30556244587564,0.5928993513089449,80.43762595484522
114,607.3696915024321,610.3737009535132,641,696,0.5928993513089449,80.43762595484522,0.589237453306501,83.98408276201222
115,604.2587840517025,618.3615906674593,597,637,0.589237453306501,83.98408276201222,0.5645189998167861,70.11825390418393
116,568.4811488361918,575.9531134672214,485,477,0.5645189998167861,70.11825390418393,0.5372939970729608,84.46457318904864
117,566.2368041853342,571.767179427055,561,562,0.5372939970729608,84.46457318904864,0.5931720673342343,111.67331730535531
118,697.8657629297339,719.7370255989385,1005,1065,0.5931720673342343,111.67331730535531,0.5986382324096943,86.766818813215
119,706.9060340508137,740.5159179192569,728,789,0.5986382324096943,86.766818813215,0.6073346556852797,62.78438554969998
120,616.9342238355696,646.1611425434797,407,426,0.6073346556852797,62.78438554969998,0.5522276325395344,67.36880657501445
121,559.3539566848987,589.7127997804358,425,458,0.5522276325395344,67.36880657501445,0.5944980167082822,66.98146689304255
122,517.847769679429,550.798959846305,421,460,0.5944980167082822,66.98146689304255,0.46777551781666943,61.76917863444318
123,464.7934387756003,490.8592718924135,341,351,0.46777551781666943,61.76917863444318,0.6085358139102374,114.00567159943677
124,611.8554071429202,633.1014903246894,955,965,0.6085358139102374,114.00567159943677,0.5193938784042231,79.10239859797595
125,625.3987850000441,641.7710432272826,657,662,0.5193938784042231,79.10239859797595,0.5193938784042231,79.10239859797595
126,615.9791495000309,622.6397302590977,594,578,0.5193938784042231,79.10239859797595,0.5501613587860035,98.58220934550471
127,668.7854046500216,693.2478111813684,792,858,0.5501613587860035,98.58220934550471,0.6421291424980371,64.6828979496798
128,600.4497832550151,632.8734678269578,441,492,0.6421291424980371,64.6828979496798,0.6208716352641646,61.03270378399571
129,520.2148482785105,549.2114274788705,333,354,0.6208716352641646,61.03270378399571,0.5965244410499608,70.0844496867621
130,489.2503937949574,510.74799923520936,417,421,0.5965244410499608,70.0844496867621,0.5226023627530625,99.79328740554749
131,546.7752756564702,568.1235994646465,681,702,0.5226023627530625,99.79328740554749,0.5156912721308711,92.0676536315606
132,589.442692959529,603.4865196252525,689,686,0.5156912721308711,92.0676536315606,0.6484565762912281,78.71466849655987
133,591.7098850716703,612.9405637376767,597,635,0.6484565762912281,78.71466849655987,0.6047812447449573,71.31073867909504
134,558.7969195501692,575.1583946163737,482,487,0.6047812447449573,71.31073867909504,0.5204288834762301,96.16708025685786
135,579.5578436851184,594.3108762314616,628,639,0.5204288834762301,96.16708025685786,0.6562045335999074,88.75491244395266
136,598.5904905795829,607.1176133620231,643,637,0.6562045335999074,88.75491244395266,0.6114720570725762,63.74857430209593
137,524.013343405708,542.2823293534161,350,391,0.6114720570725762,63.74857430209593,0.6114720570725762,79.41481002268202
138,533.3093403839956,546.0976305473912,555,555,0.6114720570725762,79.41481002268202,0.6114720570725762,79.41481002268202
139,522.716538268797,533.1683413831738,498,503,0.6114720570725762,79.41481002268202,0.6329051756850611,82.98192758351988
140,581.9015767881579,606.3178389682216,720,777,0.6329051756850611,82.98192758351988,0.5821874152560234,64.67959372865894
141,529.4311037517105,553.7224872777551,407,431,0.5821874152560234,64.67959372865894,0.60938166474555,97.84114194755122
142,574.9017726261973,592.5057410944286,681,683,0.60938166474555,97.84114194755122,0.5950898262461833,72.49952992178154
143,486.73124083833807,511.9540187661,281,324,0.5950898262461833,72.49952992178154,0.39318002436737326,66.06056212356634
144,440.6118685868366,462.4678131362699,333,347,0.39318002436737326,66.06056212356634,0.6774119415664535,106.10098631050998
145,511.22830801078555,522.6274691953889,676,663,0.6774119415664535,106.10098631050998,0.5574764736210693,62.69414060288039
146,443.9598156075499,455.5392284367722,287,299,0.5574764736210693,62.69414060288039,0.6560929477424391,82.40426130363217
147,409.77187092528493,420.8774599057405,330,340,0.6560929477424391,82.40426130363217,0.6828131856806814,76.80216532623255
148,408.3403096476994,425.4142219340183,405,436,0.6828131856806814,76.80216532623255,0.46534631474291954,89.44767643429441
149,397.73821675338957,408.18995535381276,373,368,0.46534631474291954,89.44767643429441,0.6126520874094777,79.64114719840865
150,428.1167517273727,433.9329687476689,499,494,0.6126520874094777,79.64114719840865,0.6089053289440476,101.9945661493464
151,497.0817262091608,507.15307812336823,658,678,0.6089053289440476,101.9945661493464,0.515170466046398,65.04378990416183
152,465.5572083464125,472.6071546863577,392,392,0.515170466046398,65.04378990416183,0.5719838900416584,65.62512789962038
153,436.2900458424887,443.92500828045036,368,377,0.5719838900416584,65.62512789962038,0.5724982846280173,103.12480897329769
154,514.8030320897421,521.9475057963152,698,704,0.5724982846280173,103.12480897329769,0.4552712036517995,70.70644315825714
155,475.86212246281946,483.56325405742064,385,394,0.4552712036517995,70.70644315825714,0.6373307113800463,91.70026731169119
156,492.7034857239736,505.8942778401944,532,558,0.6373307113800463,91.70026731169119,0.5954909798726058,83.27913032778935
157,494.2924400067815,502.925994488136,498,496,0.5954909798726058,83.27913032778935,0.431891883411884,71.57597306560646
158,437.804708004747,449.84819614169515,306,326,0.431891883411884,71.57597306560646,0.5593363808324607,100.74262634619758
159,507.16329560332287,526.0937372991866,669,704,0.5593363808324607,100.74262634619758,0.5710463455249695,82.10710952989626
160,529.614306922326,540.1656161094306,582,573,0.5710463455249695,82.10710952989626,0.6382049114463066,80.7628066801424
161,533.3300148456282,553.6159312766015,542,585,0.6382049114463066,80.7628066801424,0.5552322710003816,60.98170848275247
162,486.1310103919397,507.83115189362104,376,401,0.5552322710003816,60.98170848275247,0.46393417352154903,81.47998882809219
163,489.3917072743577,509.9818063255347,497,515,0.46393417352154903,81.47998882809219,0.5628967014610656,91.17060549615137
164,507.5741950920504,529.7872644278742,550,576,0.5628967014610656,91.17060549615137,0.5411049842779504,89.34076035954169
165,529.0019365644353,543.3510850995119,579,575,0.5411049842779504,89.34076035954169,0.5737364959984994,89.30161431119294
166,538.3013555951047,546.5457595696582,560,554,0.5737364959984994,89.30161431119294,0.6311762890347086,71.19997131618193
167,475.5109489165733,480.0820316987607,329,325,0.6311762890347086,71.19997131618193,0.588597715065034,63.009995451909916
168,419.2576642416013,424.55742218913247,288,295,0.588597715065034,63.009995451909916,0.6084274288829243,112.7992606062714
169,523.8803649691208,535.9901955323927,768,796,0.6084274288829243,112.7992606062714,0.5819539422120203,64.13896442115598
170,476.8162554783845,474.79313687267484,367,332,0.5819539422120203,64.13896442115598,0.5585371068067873,110.54052112270709
171,568.6713788348691,575.9551958108724,783,812,0.5585371068067873,110.54052112270709,0.4892945729749423,62.94812904572072
172,458.36996518440833,464.3686370676106,201,204,0.4892945729749423,62.94812904572072,0.5736304136700188,62.534647478135305
173,415.9589756290858,419.2580459473274,317,314,0.5736304136700188,62.534647478135305,0.5595316182788463,80.5343760934926
174,417.77128294036004,418.58063216312917,422,417,0.5595316182788463,80.5343760934926,0.6058283234359643,78.13967037969309
175,416.339898058252,419.90644251419036,413,423,0.6058283234359643,78.13967037969309,0.42713109911046365,73.4474919969339
176,399.7379286407764,403.1345097599332,361,364,0.42713109911046365,73.4474919969339,0.602574961842254,85.52543842987993
177,419.61655004854344,416.5941568319532,466,448,0.602574961842254,85.52543842987993,0.5298261843626948,90.0227484722806
178,483.6315850339804,485.4159097823672,633,646,0.5298261843626948,90.0227484722806,0.5551319144975584,95.32688867715834
179,480.1421095237863,477.791136847657,472,460,0.5551319144975584,95.32688867715834,0.683679257556145,81.4259520561569
180,461.49947666665037,440.3537957933599,418,353,0.683679257556145,81.4259520561569,0.6255761202334974,81.19123824753667
181,431.6496336666552,420.4476570553519,362,374,0.6255761202334974,81.19123824753667,0.6560232924323853,112.28297133600392
182,452.1547435666586,444.3133599387463,500,500,0.6560232924323853,112.28297133600392,0.6849537371129193,67.22896410667504
183,408.908320496661,365.9193519571224,308,183,0.6849537371129193,67.22896410667504,0.6552137265734514,67.2218119052414
184,349.83582434766265,320.0435463699856,212,213,0.6552137265734514,67.2218119052414,0.6821514832702297,67.21430589042504
185,342.3850770433638,306.83048245898993,325,276,0.6821514832702297,67.21430589042504,0.6821514832702297,67.21430589042504
186,311.36955393035464,268.48133772129296,239,179,0.6821514832702297,67.21430589042504,0.6860959278640404,113.99451513013415
187,324.75868775124826,287.23693640490507,356,331,0.6860959278640404,113.99451513013415,0.6279947427706756,98.79884466434812
188,319.73108142587375,282.3658554834335,308,271,0.6279947427706756,98.79884466434812,0.6856366972884693,99.01802426286459
189,389.11175699811156,228.85609883840343,551,104,0.6856366972884693,99.01802426286459,0.6516785437546067,86.97635736951203
190,340.77822989867803,230.0992691868824,228,233,0.6516785437546067,86.97635736951203,0.6821470113198137,105.5938648456347
191,307.54476092907464,243.26948843081766,230,274,0.6821470113198137,105.5938648456347,0.41591425899903633,117.56172001480725
192,361.3813326503522,322.0886419015724,487,506,0.41591425899903633,117.56172001480725,0.6246555243571252,108.05410321334153
193,336.3669328552465,307.66204933110066,278,274,0.6246555243571252,108.05410321334153,0.6846398508727574,72.0645271091687
1,0.0,0.0,0.0,0.0,0.5,90,0.4993500257305402,66.83284727723834
2,17.7,15.899999999999999,59,53,0.4993500257305402,66.83284727723834,0.6414147886303876,89.32000981352616
3,46.589999999999996,46.83,114,119,0.6414147886303876,89.32000981352616,0.576151826579473,74.75948018505426
4,58.413,60.081,86,91,0.576151826579473,74.75948018505426,0.5889628572748433,74.56103850912461
5,75.6891,77.7567,116,119,0.5889628572748433,74.56103850912461,0.5496967685344311,60.0653104558799
6,89.28236999999999,90.42969,121,120,0.5496967685344311,60.0653104558799,0.5008013202193334,86.29880992578406
7,122.19765899999999,122.40078299999999,199,197,0.5008013202193334,86.29880992578406,0.6682222395217792,89.76995150984907
8,157.2383613,162.18054809999998,239,255,0.6682222395217792,89.76995150984907,0.4637592382991108,85.64867312042887
9,140.96685291,145.92638366999998,103,108,0.4637592382991108,85.64867312042887,0.6224993580899603,82.03068962682036
10,146.376797037,148.648468569,159,155,0.6224993580899603,82.03068962682036,0.48600911570639194,112.12272033209318
11,173.86375792589996,176.05392799829997,238,240,0.48600911570639194,112.12272033209318,0.5175575317392049,74.29313323250739
12,166.40463054812997,167.03774959880997,149,146,0.5175575317392049,74.29313323250739,0.5260959689395597,63.88265205884201
13,161.78324138369095,163.72642471916697,151,156,0.5260959689395597,63.88265205884201,0.6666281661103202,91.99539228471502
14,184.04826896858367,188.40849730341688,236,246,0.6666281661103202,91.99539228471502,0.6189432894298583,66.57312071486722
15,168.73378827800857,172.9859481123918,133,137,0.6189432894298583,66.57312071486722,0.5323055139731956,70.3162336543117
